order_id,customer_id,amount,payment_method,order_status,customer_account_age_days,previous_cod_orders,previous_cod_refusals,previous_successful_deliveries,pincode,pincode_risk_group,pincode_rto_rate,product_category,is_first_order,created_at,rto_outcome
ORD-0042-0000163,CUST-0002292,1054.54,COD,RTO,22,0,0,0,110200,LOW,0.1173,electronics,True,2026-01-01T18:54:00+00:00,RTO
ORD-0042-0000164,CUST-0000316,1438.18,COD,DELIVERED,517,19,1,18,110068,MEDIUM,0.2789,footwear,False,2026-01-01T19:01:00+00:00,DELIVERED
ORD-0042-0000165,CUST-0002667,886.00,COD,DELIVERED,525,19,0,15,110101,LOW,0.1438,footwear,False,2026-01-01T19:08:00+00:00,DELIVERED
ORD-0042-0000166,CUST-0000993,3032.01,COD,DELIVERED,298,13,3,9,110101,LOW,0.1438,footwear,False,2026-01-01T19:15:00+00:00,DELIVERED
ORD-0042-0000167,CUST-0001796,2274.92,COD,DELIVERED,594,12,3,12,110046,LOW,0.1454,jewellery,False,2026-01-01T19:22:00+00:00,DELIVERED
ORD-0042-0000168,CUST-0002385,743.06,COD,DELIVERED,1438,7,0,2,110168,LOW,0.0862,footwear,False,2026-01-01T19:29:00+00:00,DELIVERED
ORD-0042-0000169,CUST-0000682,4922.19,COD,DELIVERED,1057,13,1,13,110137,HIGH,0.4450,grocery,False,2026-01-01T19:36:00+00:00,DELIVERED
ORD-0042-0000170,CUST-0001826,836.75,PREPAID,DELIVERED,110,12,0,6,110025,MEDIUM,0.2516,apparel,False,2026-01-01T19:43:00+00:00,DELIVERED
ORD-0042-0000171,CUST-0002135,5701.11,COD,DELIVERED,968,19,0,18,110106,MEDIUM,0.2447,apparel,False,2026-01-01T19:50:00+00:00,DELIVERED
ORD-0042-0000172,CUST-0001356,1191.36,COD,DELIVERED,995,8,1,3,110207,LOW,0.1570,footwear,False,2026-01-01T19:57:00+00:00,DELIVERED
ORD-0042-0000173,CUST-0002365,1313.89,COD,DELIVERED,966,12,0,7,110007,MEDIUM,0.2504,beauty,False,2026-01-01T20:04:00+00:00,DELIVERED
ORD-0042-0000174,CUST-0001592,392.32,COD,RTO,34,0,0,0,110117,MEDIUM,0.2123,footwear,True,2026-01-01T20:11:00+00:00,RTO
ORD-0042-0000175,CUST-0001530,1970.35,COD,RTO,1222,5,2,3,110180,MEDIUM,0.2027,grocery,False,2026-01-01T20:18:00+00:00,RTO
ORD-0042-0000176,CUST-0001848,2428.26,COD,DELIVERED,1066,16,0,12,110162,HIGH,0.3604,apparel,False,2026-01-01T20:25:00+00:00,DELIVERED
ORD-0042-0000177,CUST-0000339,1424.43,COD,DELIVERED,755,1,0,0,110167,HIGH,0.3759,electronics,False,2026-01-01T20:32:00+00:00,DELIVERED
ORD-0042-0000178,CUST-0001098,2000.54,COD,DELIVERED,1578,7,0,7,110117,MEDIUM,0.2123,apparel,False,2026-01-01T20:39:00+00:00,DELIVERED
ORD-0042-0000179,CUST-0000357,3099.96,COD,DELIVERED,771,23,1,17,110026,LOW,0.1003,jewellery,False,2026-01-01T20:46:00+00:00,DELIVERED
ORD-0042-0000180,CUST-0000244,1731.66,COD,DELIVERED,260,13,1,7,110156,LOW,0.1456,grocery,False,2026-01-01T20:53:00+00:00,DELIVERED
ORD-0042-0000181,CUST-0002005,551.22,PREPAID,DELIVERED,1110,12,0,8,110146,MEDIUM,0.2047,footwear,False,2026-01-01T21:00:00+00:00,DELIVERED
ORD-0042-0000182,CUST-0001512,5025.81,COD,RTO,17,0,0,0,110019,MEDIUM,0.1972,beauty,True,2026-01-01T21:07:00+00:00,RTO
ORD-0042-0000183,CUST-0001162,2382.79,PREPAID,DELIVERED,1019,10,2,10,110117,MEDIUM,0.2123,apparel,False,2026-01-01T21:14:00+00:00,DELIVERED
ORD-0042-0000184,CUST-0002658,249.62,COD,DELIVERED,1203,10,0,4,110012,LOW,0.1251,home,False,2026-01-01T21:21:00+00:00,DELIVERED
ORD-0042-0000185,CUST-0002786,613.28,COD,RTO,25,0,0,0,110193,LOW,0.0980,home,True,2026-01-01T21:28:00+00:00,RTO
ORD-0042-0000186,CUST-0000546,720.32,COD,DELIVERED,36,7,0,1,110098,MEDIUM,0.2312,apparel,False,2026-01-01T21:35:00+00:00,DELIVERED
ORD-0042-0000187,CUST-0000890,2824.87,COD,DELIVERED,1406,8,0,4,110089,HIGH,0.3976,apparel,False,2026-01-01T21:42:00+00:00,DELIVERED
ORD-0042-0000188,CUST-0002458,1140.07,COD,DELIVERED,6,0,0,0,110186,MEDIUM,0.1905,apparel,True,2026-01-01T21:49:00+00:00,DELIVERED
ORD-0042-0000189,CUST-0000988,3081.66,COD,DELIVERED,603,1,0,0,110075,LOW,0.1010,home,False,2026-01-01T21:56:00+00:00,DELIVERED
ORD-0042-0000190,CUST-0003156,2784.97,PREPAID,DELIVERED,1236,2,2,2,110220,HIGH,0.3811,apparel,False,2026-01-01T22:03:00+00:00,DELIVERED
ORD-0042-0000191,CUST-0000338,1479.06,COD,DELIVERED,4,0,0,0,110236,LOW,0.1550,apparel,True,2026-01-01T22:10:00+00:00,DELIVERED
ORD-0042-0000192,CUST-0002635,819.36,COD,DELIVERED,1121,4,0,4,110206,MEDIUM,0.2667,apparel,False,2026-01-01T22:17:00+00:00,DELIVERED
ORD-0042-0000193,CUST-0000563,480.51,PREPAID,RTO,27,0,0,0,110014,HIGH,0.3868,grocery,True,2026-01-01T22:24:00+00:00,RTO
ORD-0042-0000194,CUST-0001476,2320.90,PREPAID,DELIVERED,355,16,0,12,110095,MEDIUM,0.1802,footwear,False,2026-01-01T22:31:00+00:00,DELIVERED
ORD-0042-0000195,CUST-0000145,5588.27,COD,RTO,10,0,0,0,110026,LOW,0.1003,footwear,True,2026-01-01T22:38:00+00:00,RTO
ORD-0042-0000196,CUST-0003295,684.60,PREPAID,DELIVERED,1482,15,0,13,110211,HIGH,0.3376,footwear,False,2026-01-01T22:45:00+00:00,DELIVERED
ORD-0042-0000197,CUST-0002551,1539.17,PREPAID,DELIVERED,114,6,2,3,110022,LOW,0.1508,footwear,False,2026-01-01T22:52:00+00:00,DELIVERED
ORD-0042-0000198,CUST-0001680,4578.89,COD,RTO,23,0,0,0,110197,LOW,0.0918,beauty,True,2026-01-01T22:59:00+00:00,RTO
ORD-0042-0000199,CUST-0001260,637.13,COD,DELIVERED,34,0,0,0,110224,LOW,0.0870,grocery,True,2026-01-01T23:06:00+00:00,DELIVERED
ORD-0042-0000200,CUST-0003064,1121.62,PREPAID,DELIVERED,33,0,0,0,110015,LOW,0.1319,beauty,True,2026-01-01T23:13:00+00:00,DELIVERED
ORD-0042-0000201,CUST-0001070,484.11,COD,DELIVERED,6,0,0,0,110100,MEDIUM,0.2811,home,True,2026-01-01T23:20:00+00:00,DELIVERED
ORD-0042-0000202,CUST-0000495,2033.27,COD,DELIVERED,824,13,0,10,110199,LOW,0.1538,apparel,False,2026-01-01T23:27:00+00:00,DELIVERED
ORD-0042-0000203,CUST-0001343,4790.17,PREPAID,DELIVERED,1597,8,0,6,110206,MEDIUM,0.2667,apparel,False,2026-01-01T23:34:00+00:00,DELIVERED
ORD-0042-0000204,CUST-0001024,1893.86,PREPAID,DELIVERED,15,0,0,0,110012,LOW,0.1251,beauty,True,2026-01-01T23:41:00+00:00,DELIVERED
ORD-0042-0000205,CUST-0000345,985.48,PREPAID,DELIVERED,6,0,0,0,110003,LOW,0.0808,apparel,True,2026-01-01T23:48:00+00:00,DELIVERED
ORD-0042-0000206,CUST-0002968,1191.66,COD,DELIVERED,550,2,0,2,110023,HIGH,0.3958,grocery,False,2026-01-01T23:55:00+00:00,DELIVERED
ORD-0042-0000207,CUST-0000250,1729.38,PREPAID,DELIVERED,80,6,0,5,110114,LOW,0.0931,footwear,False,2026-01-02T00:02:00+00:00,DELIVERED
ORD-0042-0000208,CUST-0001965,2254.51,COD,DELIVERED,24,0,0,0,110226,HIGH,0.3027,apparel,True,2026-01-02T00:09:00+00:00,DELIVERED
ORD-0042-0000209,CUST-0000712,1840.51,COD,DELIVERED,1012,15,0,11,110152,LOW,0.0907,apparel,False,2026-01-02T00:16:00+00:00,DELIVERED
ORD-0042-0000210,CUST-0000772,2045.95,PREPAID,DELIVERED,20,0,0,0,110233,HIGH,0.3415,home,True,2026-01-02T00:23:00+00:00,DELIVERED
ORD-0042-0000211,CUST-0001396,519.99,COD,DELIVERED,1028,18,0,17,110056,HIGH,0.3927,footwear,False,2026-01-02T00:30:00+00:00,DELIVERED
ORD-0042-0000212,CUST-0001322,1518.51,PREPAID,DELIVERED,682,2,1,1,110216,HIGH,0.3834,home,False,2026-01-02T00:37:00+00:00,DELIVERED
ORD-0042-0000213,CUST-0002821,2189.25,PREPAID,DELIVERED,10,0,0,0,110163,HIGH,0.3834,beauty,True,2026-01-02T00:44:00+00:00,DELIVERED
ORD-0042-0000214,CUST-0003053,6156.38,PREPAID,RTO,383,3,2,0,110046,LOW,0.1454,electronics,False,2026-01-02T00:51:00+00:00,RTO
ORD-0042-0000215,CUST-0003224,2920.95,PREPAID,DELIVERED,22,0,0,0,110226,HIGH,0.3027,apparel,True,2026-01-02T00:58:00+00:00,DELIVERED
ORD-0042-0000216,CUST-0002368,1432.11,COD,DELIVERED,0,0,0,0,110107,LOW,0.0822,beauty,True,2026-01-02T01:05:00+00:00,DELIVERED
ORD-0042-0000217,CUST-0000308,1076.85,PREPAID,DELIVERED,1427,10,0,7,110081,LOW,0.1540,footwear,False,2026-01-02T01:12:00+00:00,DELIVERED
ORD-0042-0000218,CUST-0001087,966.78,COD,DELIVERED,210,14,2,10,110167,HIGH,0.3759,beauty,False,2026-01-02T01:19:00+00:00,DELIVERED
ORD-0042-0000219,CUST-0000818,1105.66,COD,DELIVERED,629,7,0,7,110013,LOW,0.1003,beauty,False,2026-01-02T01:26:00+00:00,DELIVERED
ORD-0042-0000220,CUST-0001086,1402.48,COD,DELIVERED,13,0,0,0,110020,MEDIUM,0.2888,footwear,True,2026-01-02T01:33:00+00:00,DELIVERED
ORD-0042-0000221,CUST-0001101,1114.94,COD,RTO,34,0,0,0,110097,HIGH,0.4282,beauty,True,2026-01-02T01:40:00+00:00,RTO
ORD-0042-0000222,CUST-0002815,1049.15,COD,DELIVERED,329,8,0,3,110150,MEDIUM,0.2098,jewellery,False,2026-01-02T01:47:00+00:00,DELIVERED
ORD-0042-0000223,CUST-0000493,1484.54,COD,DELIVERED,992,21,0,18,110008,LOW,0.1514,grocery,False,2026-01-02T01:54:00+00:00,DELIVERED
ORD-0042-0000224,CUST-0001132,3410.14,COD,DELIVERED,939,6,1,5,110174,LOW,0.1228,beauty,False,2026-01-02T02:01:00+00:00,DELIVERED
ORD-0042-0000225,CUST-0002344,6211.87,COD,DELIVERED,45,11,0,5,110150,MEDIUM,0.2098,apparel,False,2026-01-02T02:08:00+00:00,DELIVERED
ORD-0042-0000226,CUST-0001101,555.19,COD,DELIVERED,96,7,0,4,110009,LOW,0.0881,home,False,2026-01-02T02:15:00+00:00,DELIVERED
ORD-0042-0000227,CUST-0002478,608.61,COD,DELIVERED,61,5,0,3,110025,MEDIUM,0.2516,home,False,2026-01-02T02:22:00+00:00,DELIVERED
ORD-0042-0000228,CUST-0000556,3034.49,COD,DELIVERED,404,18,0,12,110095,MEDIUM,0.1802,electronics,False,2026-01-02T02:29:00+00:00,DELIVERED
ORD-0042-0000229,CUST-0000508,1193.82,PREPAID,DELIVERED,1093,19,0,18,110063,MEDIUM,0.2574,grocery,False,2026-01-02T02:36:00+00:00,DELIVERED
ORD-0042-0000230,CUST-0000668,1186.83,PREPAID,DELIVERED,515,15,0,11,110141,LOW,0.0962,beauty,False,2026-01-02T02:43:00+00:00,DELIVERED
ORD-0042-0000231,CUST-0001034,5564.17,COD,RTO,458,12,0,7,110221,LOW,0.1012,electronics,False,2026-01-02T02:50:00+00:00,RTO
ORD-0042-0000232,CUST-0002714,4464.79,COD,DELIVERED,645,11,2,8,110077,HIGH,0.3519,apparel,False,2026-01-02T02:57:00+00:00,DELIVERED
ORD-0042-0000233,CUST-0000233,2502.11,COD,DELIVERED,786,21,0,17,110086,MEDIUM,0.2229,beauty,False,2026-01-02T03:04:00+00:00,DELIVERED
ORD-0042-0000234,CUST-0002344,914.10,COD,DELIVERED,1248,17,0,12,110075,LOW,0.1010,beauty,False,2026-01-02T03:11:00+00:00,DELIVERED
ORD-0042-0000235,CUST-0001929,1108.64,PREPAID,DELIVERED,722,12,1,7,110129,MEDIUM,0.1967,home,False,2026-01-02T03:18:00+00:00,DELIVERED
ORD-0042-0000236,CUST-0003049,481.02,PREPAID,DELIVERED,16,0,0,0,110233,HIGH,0.3415,electronics,True,2026-01-02T03:25:00+00:00,DELIVERED
ORD-0042-0000237,CUST-0001564,3867.79,COD,DELIVERED,881,12,1,10,110013,LOW,0.1003,apparel,False,2026-01-02T03:32:00+00:00,DELIVERED
ORD-0042-0000238,CUST-0001998,3345.02,COD,DELIVERED,866,2,2,1,110228,MEDIUM,0.2689,jewellery,False,2026-01-02T03:39:00+00:00,DELIVERED
ORD-0042-0000239,CUST-0002595,2584.07,COD,DELIVERED,382,10,0,10,110147,MEDIUM,0.2068,home,False,2026-01-02T03:46:00+00:00,DELIVERED
ORD-0042-0000240,CUST-0001254,1502.00,COD,DELIVERED,898,15,0,15,110003,LOW,0.0808,beauty,False,2026-01-02T03:53:00+00:00,DELIVERED
ORD-0042-0000241,CUST-0002008,1520.60,COD,RTO,2,0,0,0,110186,MEDIUM,0.1905,footwear,True,2026-01-02T04:00:00+00:00,RTO
ORD-0042-0000242,CUST-0003160,494.29,PREPAID,DELIVERED,405,5,0,5,110187,LOW,0.1486,apparel,False,2026-01-02T04:07:00+00:00,DELIVERED
ORD-0042-0000243,CUST-0002582,1079.63,COD,DELIVERED,119,6,2,1,110113,LOW,0.1231,apparel,False,2026-01-02T04:14:00+00:00,DELIVERED
ORD-0042-0000244,CUST-0002531,2291.27,COD,DELIVERED,26,0,0,0,110069,HIGH,0.3623,home,True,2026-01-02T04:21:00+00:00,DELIVERED
ORD-0042-0000245,CUST-0001210,920.61,PREPAID,DELIVERED,7,0,0,0,110155,MEDIUM,0.2630,beauty,True,2026-01-02T04:28:00+00:00,DELIVERED
ORD-0042-0000246,CUST-0000369,1409.73,COD,DELIVERED,35,0,0,0,110238,LOW,0.1057,apparel,True,2026-01-02T04:35:00+00:00,DELIVERED
ORD-0042-0000247,CUST-0000188,895.24,PREPAID,DELIVERED,173,8,0,3,110118,HIGH,0.3458,footwear,False,2026-01-02T04:42:00+00:00,DELIVERED
ORD-0042-0000248,CUST-0001640,550.84,COD,RTO,8,0,0,0,110091,MEDIUM,0.2717,apparel,True,2026-01-02T04:49:00+00:00,RTO
ORD-0042-0000249,CUST-0002779,1829.31,PREPAID,DELIVERED,576,18,0,12,110033,HIGH,0.4362,apparel,False,2026-01-02T04:56:00+00:00,DELIVERED
ORD-0042-0000250,CUST-0002886,696.58,COD,DELIVERED,1271,16,0,12,110228,MEDIUM,0.2689,grocery,False,2026-01-02T05:03:00+00:00,DELIVERED
ORD-0042-0000251,CUST-0002719,2512.81,COD,DELIVERED,1094,19,3,18,110133,MEDIUM,0.2785,footwear,False,2026-01-02T05:10:00+00:00,DELIVERED
ORD-0042-0000252,CUST-0001356,1354.78,COD,DELIVERED,808,8,0,4,110217,MEDIUM,0.2216,apparel,False,2026-01-02T05:17:00+00:00,DELIVERED
ORD-0042-0000253,CUST-0002038,1253.33,COD,DELIVERED,123,8,1,4,110117,MEDIUM,0.2123,footwear,False,2026-01-02T05:24:00+00:00,DELIVERED
ORD-0042-0000254,CUST-0002751,1967.17,COD,DELIVERED,56,6,0,3,110202,LOW,0.1436,grocery,False,2026-01-02T05:31:00+00:00,DELIVERED
ORD-0042-0000255,CUST-0002699,2148.83,COD,RTO,718,17,0,11,110158,MEDIUM,0.2357,electronics,False,2026-01-02T05:38:00+00:00,RTO
ORD-0042-0000256,CUST-0000576,892.54,COD,RTO,21,0,0,0,110204,MEDIUM,0.1914,home,True,2026-01-02T05:45:00+00:00,RTO
ORD-0042-0000257,CUST-0001846,861.07,COD,RTO,1540,15,1,13,110100,MEDIUM,0.2811,jewellery,False,2026-01-02T05:52:00+00:00,RTO
ORD-0042-0000258,CUST-0002370,3010.91,PREPAID,DELIVERED,1226,19,0,16,110110,LOW,0.1303,electronics,False,2026-01-02T05:59:00+00:00,DELIVERED
ORD-0042-0000259,CUST-0001691,3428.49,COD,RTO,8,0,0,0,110155,MEDIUM,0.2630,home,True,2026-01-02T06:06:00+00:00,RTO
ORD-0042-0000260,CUST-0002755,1565.03,PREPAID,DELIVERED,1552,22,1,16,110239,MEDIUM,0.2769,home,False,2026-01-02T06:13:00+00:00,DELIVERED
ORD-0042-0000261,CUST-0002909,3865.44,COD,DELIVERED,11,0,0,0,110082,HIGH,0.4150,home,True,2026-01-02T06:20:00+00:00,DELIVERED
ORD-0042-0000262,CUST-0001174,437.00,COD,DELIVERED,1551,23,0,17,110097,HIGH,0.4282,apparel,False,2026-01-02T06:27:00+00:00,DELIVERED
ORD-0042-0000263,CUST-0001593,2161.03,COD,DELIVERED,319,2,1,1,110026,LOW,0.1003,grocery,False,2026-01-02T06:34:00+00:00,DELIVERED
ORD-0042-0000264,CUST-0002542,3137.73,COD,RTO,18,0,0,0,110097,HIGH,0.4282,apparel,True,2026-01-02T06:41:00+00:00,RTO
ORD-0042-0000265,CUST-0000712,3019.44,PREPAID,DELIVERED,927,13,1,7,110185,MEDIUM,0.1968,apparel,False,2026-01-02T06:48:00+00:00,DELIVERED
ORD-0042-0000266,CUST-0001322,964.15,COD,RTO,264,10,0,7,110216,HIGH,0.3834,apparel,False,2026-01-02T06:55:00+00:00,RTO
ORD-0042-0000267,CUST-0002225,2800.87,COD,DELIVERED,1300,15,0,9,110081,LOW,0.1540,home,False,2026-01-02T07:02:00+00:00,DELIVERED
ORD-0042-0000268,CUST-0000470,1863.99,COD,DELIVERED,208,7,1,6,110192,LOW,0.1073,footwear,False,2026-01-02T07:09:00+00:00,DELIVERED
ORD-0042-0000269,CUST-0001826,1099.41,COD,DELIVERED,932,11,0,7,110097,HIGH,0.4282,grocery,False,2026-01-02T07:16:00+00:00,DELIVERED
ORD-0042-0000270,CUST-0002879,1513.19,COD,DELIVERED,627,10,0,6,110197,LOW,0.0918,jewellery,False,2026-01-02T07:23:00+00:00,DELIVERED
ORD-0042-0000271,CUST-0001590,3046.40,COD,DELIVERED,1538,18,1,13,110009,LOW,0.0881,home,False,2026-01-02T07:30:00+00:00,DELIVERED
ORD-0042-0000272,CUST-0002060,2490.14,COD,RTO,848,13,0,13,110184,MEDIUM,0.2305,apparel,False,2026-01-02T07:37:00+00:00,RTO
ORD-0042-0000273,CUST-0000559,1292.62,COD,DELIVERED,19,0,0,0,110237,LOW,0.1421,footwear,True,2026-01-02T07:44:00+00:00,DELIVERED
ORD-0042-0000274,CUST-0003037,1657.63,PREPAID,DELIVERED,1137,11,1,9,110186,MEDIUM,0.1905,grocery,False,2026-01-02T07:51:00+00:00,DELIVERED
ORD-0042-0000275,CUST-0000276,2304.52,COD,RTO,724,11,2,6,110157,MEDIUM,0.1710,apparel,False,2026-01-02T07:58:00+00:00,RTO
ORD-0042-0000276,CUST-0000793,893.08,PREPAID,RTO,12,0,0,0,110084,MEDIUM,0.2246,beauty,True,2026-01-02T08:05:00+00:00,RTO
ORD-0042-0000277,CUST-0001134,846.67,COD,DELIVERED,942,15,0,10,110093,LOW,0.0843,electronics,False,2026-01-02T08:12:00+00:00,DELIVERED
ORD-0042-0000278,CUST-0002567,578.38,PREPAID,DELIVERED,295,13,0,10,110027,HIGH,0.3219,beauty,False,2026-01-02T08:19:00+00:00,DELIVERED
ORD-0042-0000279,CUST-0002211,1120.23,PREPAID,DELIVERED,4,0,0,0,110161,HIGH,0.3706,grocery,True,2026-01-02T08:26:00+00:00,DELIVERED
ORD-0042-0000280,CUST-0003304,1337.99,COD,DELIVERED,324,12,2,11,110034,MEDIUM,0.2175,grocery,False,2026-01-02T08:33:00+00:00,DELIVERED
ORD-0042-0000281,CUST-0002739,2357.64,COD,DELIVERED,1421,6,0,5,110168,LOW,0.0862,jewellery,False,2026-01-02T08:40:00+00:00,DELIVERED
ORD-0042-0000282,CUST-0001079,747.81,COD,DELIVERED,23,0,0,0,110225,LOW,0.0925,grocery,True,2026-01-02T08:47:00+00:00,DELIVERED
ORD-0042-0000283,CUST-0001414,1493.85,COD,DELIVERED,1187,10,0,5,110019,MEDIUM,0.1972,grocery,False,2026-01-02T08:54:00+00:00,DELIVERED
ORD-0042-0000284,CUST-0000944,976.22,COD,RTO,1007,1,0,0,110071,LOW,0.1479,electronics,False,2026-01-02T09:01:00+00:00,RTO
ORD-0042-0000285,CUST-0002100,1271.50,COD,RTO,696,8,0,3,110213,MEDIUM,0.2506,apparel,False,2026-01-02T09:08:00+00:00,RTO
ORD-0042-0000286,CUST-0001973,1495.97,COD,DELIVERED,9,0,0,0,110046,LOW,0.1454,footwear,True,2026-01-02T09:15:00+00:00,DELIVERED
ORD-0042-0000287,CUST-0001858,3200.13,COD,DELIVERED,26,0,0,0,110210,HIGH,0.4072,grocery,True,2026-01-02T09:22:00+00:00,DELIVERED
ORD-0042-0000288,CUST-0003211,1462.20,COD,RTO,160,10,0,7,110232,LOW,0.1360,electronics,False,2026-01-02T09:29:00+00:00,RTO
ORD-0042-0000289,CUST-0000940,2053.87,PREPAID,DELIVERED,1560,6,1,3,110000,HIGH,0.4399,electronics,False,2026-01-02T09:36:00+00:00,DELIVERED
ORD-0042-0000290,CUST-0001674,1402.63,PREPAID,DELIVERED,1007,16,1,12,110147,MEDIUM,0.2068,grocery,False,2026-01-02T09:43:00+00:00,DELIVERED
ORD-0042-0000291,CUST-0001675,1527.91,COD,DELIVERED,0,0,0,0,110147,MEDIUM,0.2068,home,True,2026-01-02T09:50:00+00:00,DELIVERED
ORD-0042-0000292,CUST-0001977,662.31,COD,DELIVERED,336,15,0,13,110156,LOW,0.1456,electronics,False,2026-01-02T09:57:00+00:00,DELIVERED
ORD-0042-0000293,CUST-0000488,2127.67,COD,DELIVERED,35,0,0,0,110078,HIGH,0.3974,footwear,True,2026-01-02T10:04:00+00:00,DELIVERED
ORD-0042-0000294,CUST-0000328,3067.87,PREPAID,DELIVERED,934,6,0,5,110157,MEDIUM,0.1710,grocery,False,2026-01-02T10:11:00+00:00,DELIVERED
ORD-0042-0000295,CUST-0001172,1916.32,COD,DELIVERED,1503,16,1,12,110014,HIGH,0.3868,jewellery,False,2026-01-02T10:18:00+00:00,DELIVERED
ORD-0042-0000296,CUST-0002743,1963.34,COD,DELIVERED,32,0,0,0,110043,LOW,0.1532,footwear,True,2026-01-02T10:25:00+00:00,DELIVERED
ORD-0042-0000297,CUST-0000927,2569.00,COD,DELIVERED,1220,6,1,6,110072,LOW,0.1217,apparel,False,2026-01-02T10:32:00+00:00,DELIVERED
ORD-0042-0000298,CUST-0001545,737.81,COD,DELIVERED,418,18,0,14,110143,LOW,0.0952,electronics,False,2026-01-02T10:39:00+00:00,DELIVERED
ORD-0042-0000299,CUST-0002873,1411.25,COD,DELIVERED,1596,13,0,7,110007,MEDIUM,0.2504,electronics,False,2026-01-02T10:46:00+00:00,DELIVERED
ORD-0042-0000300,CUST-0000732,1064.03,COD,RTO,20,0,0,0,110137,HIGH,0.4450,footwear,True,2026-01-02T10:53:00+00:00,RTO
ORD-0042-0000301,CUST-0002534,1447.98,PREPAID,DELIVERED,744,8,0,6,110048,MEDIUM,0.1977,jewellery,False,2026-01-02T11:00:00+00:00,DELIVERED
ORD-0042-0000302,CUST-0002354,1521.74,COD,RTO,238,8,3,3,110219,MEDIUM,0.2412,apparel,False,2026-01-02T11:07:00+00:00,RTO
ORD-0042-0000303,CUST-0002812,2749.05,PREPAID,DELIVERED,1025,7,0,5,110134,MEDIUM,0.2712,apparel,False,2026-01-02T11:14:00+00:00,DELIVERED
ORD-0042-0000304,CUST-0000972,1657.77,COD,DELIVERED,956,6,0,3,110097,HIGH,0.4282,home,False,2026-01-02T11:21:00+00:00,DELIVERED
ORD-0042-0000305,CUST-0002341,1007.52,COD,DELIVERED,21,0,0,0,110053,MEDIUM,0.2605,beauty,True,2026-01-02T11:28:00+00:00,DELIVERED
ORD-0042-0000306,CUST-0000613,863.03,PREPAID,DELIVERED,14,0,0,0,110205,MEDIUM,0.2066,home,True,2026-01-02T11:35:00+00:00,DELIVERED
ORD-0042-0000307,CUST-0001632,4559.76,PREPAID,DELIVERED,39,7,0,4,110136,HIGH,0.4202,home,False,2026-01-02T11:42:00+00:00,DELIVERED
ORD-0042-0000308,CUST-0001410,2095.98,COD,DELIVERED,10,0,0,0,110121,LOW,0.1523,grocery,True,2026-01-02T11:49:00+00:00,DELIVERED
ORD-0042-0000309,CUST-0001455,657.07,COD,DELIVERED,7,0,0,0,110155,MEDIUM,0.2630,home,True,2026-01-02T11:56:00+00:00,DELIVERED
ORD-0042-0000310,CUST-0001658,4545.23,COD,DELIVERED,1065,15,0,15,110037,MEDIUM,0.1753,home,False,2026-01-02T12:03:00+00:00,DELIVERED
ORD-0042-0000311,CUST-0000095,1761.12,COD,RTO,166,4,0,2,110068,MEDIUM,0.2789,footwear,False,2026-01-02T12:10:00+00:00,RTO
ORD-0042-0000312,CUST-0001939,2063.35,COD,DELIVERED,15,0,0,0,110179,LOW,0.0916,jewellery,True,2026-01-02T12:17:00+00:00,DELIVERED
ORD-0042-0000313,CUST-0002567,6547.42,COD,RTO,73,12,4,6,110021,MEDIUM,0.2067,electronics,False,2026-01-02T12:24:00+00:00,RTO
ORD-0042-0000314,CUST-0001116,220.35,PREPAID,DELIVERED,33,0,0,0,110169,MEDIUM,0.1826,apparel,True,2026-01-02T12:31:00+00:00,DELIVERED
ORD-0042-0000315,CUST-0000931,1185.63,COD,DELIVERED,296,13,1,9,110144,MEDIUM,0.2659,home,False,2026-01-02T12:38:00+00:00,DELIVERED
ORD-0042-0000316,CUST-0002015,2023.92,COD,DELIVERED,924,12,0,9,110208,HIGH,0.4468,apparel,False,2026-01-02T12:45:00+00:00,DELIVERED
ORD-0042-0000317,CUST-0002929,1549.32,COD,DELIVERED,997,15,0,9,110001,LOW,0.0818,footwear,False,2026-01-02T12:52:00+00:00,DELIVERED
ORD-0042-0000318,CUST-0000281,1933.62,COD,DELIVERED,818,14,0,12,110204,MEDIUM,0.1914,electronics,False,2026-01-02T12:59:00+00:00,DELIVERED
ORD-0042-0000319,CUST-0000419,739.35,COD,RTO,18,0,0,0,110115,HIGH,0.3635,beauty,True,2026-01-02T13:06:00+00:00,RTO
ORD-0042-0000320,CUST-0000599,508.56,COD,DELIVERED,276,8,0,7,110107,LOW,0.0822,apparel,False,2026-01-02T13:13:00+00:00,DELIVERED
ORD-0042-0000321,CUST-0002928,2611.56,COD,DELIVERED,25,0,0,0,110049,LOW,0.0837,beauty,True,2026-01-02T13:20:00+00:00,DELIVERED
ORD-0042-0000322,CUST-0002792,1198.24,COD,RTO,28,0,0,0,110050,LOW,0.0828,jewellery,True,2026-01-02T13:27:00+00:00,RTO
ORD-0042-0000323,CUST-0002395,1021.01,COD,DELIVERED,681,10,3,5,110163,HIGH,0.3834,footwear,False,2026-01-02T13:34:00+00:00,DELIVERED
ORD-0042-0000324,CUST-0001387,2869.68,COD,DELIVERED,15,0,0,0,110200,LOW,0.1173,apparel,True,2026-01-02T13:41:00+00:00,DELIVERED
ORD-0042-0000325,CUST-0001797,1421.51,COD,DELIVERED,1575,3,1,1,110032,LOW,0.1097,grocery,False,2026-01-02T13:48:00+00:00,DELIVERED
